Id_Encuesta;Actividad;Mz;Act_Cod;Reg;A1;A2_1;A3_1;A2_2;A3_2;A4_1;A4_2;A5;A5_8e;A6_1p;A6_2p;A7;A8;A8_Imp;A9_1;A9_1_Imp;A9_2;A9_2_Imp;A9_3;A9_3_Imp;A9_4;A9_4_Imp;A9_5;A9_5_Imp;A9_6;A9_6_Imp;A9_7;A9_7_Imp;A9_8;A9_8_Imp;A9_9;A9_9_Imp;A9_10;A9_10_Imp;A9_11;A9_11_Imp;A9_12;A9_12_Imp;A10;A10_Imp;A11_1;A11_1_Imp;A11_2;A11_2_Imp;A11_3;A11_3_Imp;A11_4;A11_4_Imp;A11_5;A11_5_Imp;A11_6;A11_6_Imp;A11_7;A11_7_Imp;A11_8;A11_8_Imp;B1_1_1t;B1_1_1t_Imp;B1_1_2t;B1_1_2t_Imp;B1_1_3t;B1_1_3t_Imp;B1_1_4t;B1_1_4t_Imp;B1_2_1t;B1_2_1t_Imp;B1_2_2t;B1_2_2t_Imp;B1_2_3t;B1_2_3t_Imp;B1_2_4t;B1_2_4t_Imp;B1_3_1t;B1_3_1t_Imp;B1_3_2t;B1_3_2t_Imp;B1_3_3t;B1_3_3t_Imp;B1_3_4t;B1_3_4t_Imp;B2_1_1h;B2_1_1h_Imp;B2_1_1m;B2_1_1m_Imp;B2_1_2h;B2_1_2h_Imp;B2_1_2m;B2_1_2m_Imp;B2_1_3h;B2_1_3h_Imp;B2_1_3m;B2_1_3m_Imp;B2_1_4h;B2_1_4h_Imp;B2_1_4m;B2_1_4m_Imp;B2_2_1h;B2_2_1h_Imp;B2_2_1m;B2_2_1m_Imp;B2_2_2h;B2_2_2h_Imp;B2_2_2m;B2_2_2m_Imp;B2_2_3h;B2_2_3h_Imp;B2_2_3m;B2_2_3m_Imp;B2_2_4h;B2_2_4h_Imp;B2_2_4m;B2_2_4m_Imp;B2_3_1h;B2_3_1h_Imp;B2_3_1m;B2_3_1m_Imp;B2_3_2h;B2_3_2h_Imp;B2_3_2m;B2_3_2m_Imp;B2_3_3h;B2_3_3h_Imp;B2_3_3m;B2_3_3m_Imp;B2_3_4h;B2_3_4h_Imp;B2_3_4m;B2_3_4m_Imp;B2_4_1h;B2_4_1h_Imp;B2_4_1m;B2_4_1m_Imp;B2_4_2h;B2_4_2h_Imp;B2_4_2m;B2_4_2m_Imp;B2_4_3h;B2_4_3h_Imp;B2_4_3m;B2_4_3m_Imp;B2_4_4h;B2_4_4h_Imp;B2_4_4m;B2_4_4m_Imp;B2_5_1h;B2_5_1h_Imp;B2_5_1m;B2_5_1m_Imp;B2_5_2h;B2_5_2h_Imp;B2_5_2m;B2_5_2m_Imp;B2_5_3h;B2_5_3h_Imp;B2_5_3m;B2_5_3m_Imp;B2_5_4h;B2_5_4h_Imp;B2_5_4m;B2_5_4m_Imp;B3_1_1h;B3_1_1h_Imp;B3_1_1m;B3_1_1m_Imp;B3_1_2h;B3_1_2h_Imp;B3_1_2m;B3_1_2m_Imp;B3_1_3h;B3_1_3h_Imp;B3_1_3m;B3_1_3m_Imp;B3_1_4h;B3_1_4h_Imp;B3_1_4m;B3_1_4m_Imp;B3_2_1h;B3_2_1h_Imp;B3_2_1m;B3_2_1m_Imp;B3_2_2h;B3_2_2h_Imp;B3_2_2m;B3_2_2m_Imp;B3_2_3h;B3_2_3h_Imp;B3_2_3m;B3_2_3m_Imp;B3_2_4h;B3_2_4h_Imp;B3_2_4m;B3_2_4m_Imp;B3_3_1h;B3_3_1h_Imp;B3_3_1m;B3_3_1m_Imp;B3_3_2h;B3_3_2h_Imp;B3_3_2m;B3_3_2m_Imp;B3_3_3h;B3_3_3h_Imp;B3_3_3m;B3_3_3m_Imp;B3_3_4h;B3_3_4h_Imp;B3_3_4m;B3_3_4m_Imp;B4_1_1h;B4_1_1h_Imp;B4_1_1m;B4_1_1m_Imp;B4_1_2h;B4_1_2h_Imp;B4_1_2m;B4_1_2m_Imp;B4_1_3h;B4_1_3h_Imp;B4_1_3m;B4_1_3m_Imp;B4_1_4h;B4_1_4h_Imp;B4_1_4m;B4_1_4m_Imp;B4_2_1h;B4_2_1h_Imp;B4_2_1m;B4_2_1m_Imp;B4_2_2h;B4_2_2h_Imp;B4_2_2m;B4_2_2m_Imp;B4_2_3h;B4_2_3h_Imp;B4_2_3m;B4_2_3m_Imp;B4_2_4h;B4_2_4h_Imp;B4_2_4m;B4_2_4m_Imp;B4_3_1h;B4_3_1h_Imp;B4_3_1m;B4_3_1m_Imp;B4_3_2h;B4_3_2h_Imp;B4_3_2m;B4_3_2m_Imp;B4_3_3h;B4_3_3h_Imp;B4_3_3m;B4_3_3m_Imp;B4_3_4h;B4_3_4h_Imp;B4_3_4m;B4_3_4m_Imp;B4_4_1h;B4_4_1h_Imp;B4_4_1m;B4_4_1m_Imp;B4_4_2h;B4_4_2h_Imp;B4_4_2m;B4_4_2m_Imp;B4_4_3h;B4_4_3h_Imp;B4_4_3m;B4_4_3m_Imp;B4_4_4h;B4_4_4h_Imp;B4_4_4m;B4_4_4m_Imp;B5_1_1h;B5_1_1h_Imp;B5_1_1m;B5_1_1m_Imp;B5_1_2h;B5_1_2h_Imp;B5_1_2m;B5_1_2m_Imp;B5_1_3h;B5_1_3h_Imp;B5_1_3m;B5_1_3m_Imp;B5_1_4h;B5_1_4h_Imp;B5_1_4m;B5_1_4m_Imp;B5_2_1h;B5_2_1h_Imp;B5_2_1m;B5_2_1m_Imp;B5_2_2h;B5_2_2h_Imp;B5_2_2m;B5_2_2m_Imp;B5_2_3h;B5_2_3h_Imp;B5_2_3m;B5_2_3m_Imp;B5_2_4h;B5_2_4h_Imp;B5_2_4m;B5_2_4m_Imp;B5_3_1h;B5_3_1h_Imp;B5_3_1m;B5_3_1m_Imp;B5_3_2h;B5_3_2h_Imp;B5_3_2m;B5_3_2m_Imp;B5_3_3h;B5_3_3h_Imp;B5_3_3m;B5_3_3m_Imp;B5_3_4h;B5_3_4h_Imp;B5_3_4m;B5_3_4m_Imp;B5_4_1h;B5_4_1h_Imp;B5_4_1m;B5_4_1m_Imp;B5_4_2h;B5_4_2h_Imp;B5_4_2m;B5_4_2m_Imp;B5_4_3h;B5_4_3h_Imp;B5_4_3m;B5_4_3m_Imp;B5_4_4h;B5_4_4h_Imp;B5_4_4m;B5_4_4m_Imp;B5_5_1h;B5_5_1h_Imp;B5_5_1m;B5_5_1m_Imp;B5_5_2h;B5_5_2h_Imp;B5_5_2m;B5_5_2m_Imp;B5_5_3h;B5_5_3h_Imp;B5_5_3m;B5_5_3m_Imp;B5_5_4h;B5_5_4h_Imp;B5_5_4m;B5_5_4m_Imp;B6_1_1h;B6_1_1h_Imp;B6_1_1m;B6_1_1m_Imp;B6_1_2h;B6_1_2h_Imp;B6_1_2m;B6_1_2m_Imp;B6_1_3h;B6_1_3h_Imp;B6_1_3m;B6_1_3m_Imp;B6_1_4h;B6_1_4h_Imp;B6_1_4m;B6_1_4m_Imp;B6_2_1h;B6_2_1h_Imp;B6_2_1m;B6_2_1m_Imp;B6_2_2h;B6_2_2h_Imp;B6_2_2m;B6_2_2m_Imp;B6_2_3h;B6_2_3h_Imp;B6_2_3m;B6_2_3m_Imp;B6_2_4h;B6_2_4h_Imp;B6_2_4m;B6_2_4m_Imp;B6_3_1h;B6_3_1h_Imp;B6_3_1m;B6_3_1m_Imp;B6_3_2h;B6_3_2h_Imp;B6_3_2m;B6_3_2m_Imp;B6_3_3h;B6_3_3h_Imp;B6_3_3m;B6_3_3m_Imp;B6_3_4h;B6_3_4h_Imp;B6_3_4m;B6_3_4m_Imp;B6_4_1h;B6_4_1h_Imp;B6_4_1m;B6_4_1m_Imp;B6_4_2h;B6_4_2h_Imp;B6_4_2m;B6_4_2m_Imp;B6_4_3h;B6_4_3h_Imp;B6_4_3m;B6_4_3m_Imp;B6_4_4h;B6_4_4h_Imp;B6_4_4m;B6_4_4m_Imp;B6_5_1h;B6_5_1h_Imp;B6_5_1m;B6_5_1m_Imp;B6_5_2h;B6_5_2h_Imp;B6_5_2m;B6_5_2m_Imp;B6_5_3h;B6_5_3h_Imp;B6_5_3m;B6_5_3m_Imp;B6_5_4h;B6_5_4h_Imp;B6_5_4m;B6_5_4m_Imp;B7;B7_Imp;C1_1_1;C1_1_1_Imp;C1_1_2;C1_1_2_Imp;C1_1_3;C1_1_3_Imp;C1_1_4;C1_1_4_Imp;C1_2_1;C1_2_1_Imp;C1_2_2;C1_2_2_Imp;C1_2_3;C1_2_3_Imp;C1_2_4;C1_2_4_Imp;C1_3_1;C1_3_1_Imp;C1_3_2;C1_3_2_Imp;C1_3_3;C1_3_3_Imp;C1_3_4;C1_3_4_Imp;D1;D1_Imp;D2;D2_Imp;D2a;D2a_Imp;D2b;D2b_Imp;D3;D3_Imp;Ea1;Ea1_Imp;Ea2;Ea2_Imp;Ea3;Ea3_Imp;Eb1;Eb1_Imp;Eb2;Eb2_Imp;Eb3;Eb3_Imp;Eb4;Eb4_Imp;Eb5;Eb5_Imp;Ec1;Ec1_Imp;Ec2;Ec2_Imp;Ec3;Ec3_Imp;Ec4;Ec4_Imp;Ec5;Ec5_Imp;Ed1;Ed1_Imp;Ed2;Ed2_Imp;Ed3;Ed3_Imp;Ed4;Ed4_Imp;Ee1;Ee1_Imp;Ee2;Ee2_Imp;Ee3;Ee3_Imp;Ee4;Ee4_Imp;Ef1_1;Ef1_1_Imp;Ef1_2;Ef1_2_Imp;Ef1_3;Ef1_3_Imp;Ef1_4;Ef1_4_Imp;Ef2_1;Ef2_1_Imp;Ef2_2;Ef2_2_Imp;Ef2_3;Ef2_3_Imp;Ef2_4;Ef2_4_Imp;Ef3_1;Ef3_1_Imp;Ef3_2;Ef3_2_Imp;Ef3_3;Ef3_3_Imp;Ef3_4;Ef3_4_Imp;Ef4_1;Ef4_1_Imp;Ef4_2;Ef4_2_Imp;Ef4_3;Ef4_3_Imp;Ef4_4;Ef4_4_Imp;Ef5_1;Ef5_1_Imp;Ef5_2;Ef5_2_Imp;Ef5_3;Ef5_3_Imp;Ef5_4;Ef5_4_Imp;Ef6_1;Ef6_1_Imp;Ef6_2;Ef6_2_Imp;Ef6_3;Ef6_3_Imp;Ef6_4;Ef6_4_Imp;Ef7_1;Ef7_1_Imp;Ef7_2;Ef7_2_Imp;Ef7_3;Ef7_3_Imp;Ef7_4;Ef7_4_Imp;Ef8_1;Ef8_1_Imp;Ef8_2;Ef8_2_Imp;Ef8_3;Ef8_3_Imp;Ef8_4;Ef8_4_Imp;Ef9_1;Ef9_1_Imp;Ef9_2;Ef9_2_Imp;Ef9_3;Ef9_3_Imp;Ef9_4;Ef9_4_Imp;Ef10_1;Ef10_1_Imp;Ef10_2;Ef10_2_Imp;Ef10_3;Ef10_3_Imp;Ef10_4;Ef10_4_Imp;Ef11_1;Ef11_1_Imp;Ef11_2;Ef11_2_Imp;Ef11_3;Ef11_3_Imp;Ef11_4;Ef11_4_Imp;Eg1;Eg1_Imp;Eg2;Eg2_Imp;F1m;F1m_Imp;F1t;F1t_Imp;F2m;F2m_Imp;F2t;F2t_Imp;F3m;F3m_Imp;F3t;F3t_Imp;F4m;F4m_Imp;F4t;F4t_Imp;G1;G1_Imp;H1_1;H1_1_Imp;H1_1t;H1_1t_Imp;H1_2;H1_2_Imp;H1_2t;H1_2t_Imp;H2_1;H2_1_Imp;H2_2;H2_2_Imp;H2_3;H2_3_Imp;H2_4;H2_4_Imp;H2_5;H2_5_Imp;H2_6;H2_6_Imp;H2_7;H2_7_Imp;H2_8;H2_8_Imp;H2_9;H2_9_Imp;H3_1;H3_1_Imp;H3_2;H3_2_Imp;H3_3;H3_3_Imp;H3_4;H3_4_Imp;H3_5;H3_5_Imp;H3_6;H3_6_Imp;H3_7;H3_7_Imp;H3_8;H3_8_Imp;H3_9;H3_9_Imp;H3_10;H4_1v;H4_1v_Imp;H4_1d;H4_1d_Imp;H4_2v;H4_2v_Imp;H4_2d;H4_2d_Imp;H4_3v;H4_3v_Imp;H4_3d;H4_3d_Imp;H4_4v;H4_4v_Imp;H4_4d;H4_4d_Imp;H4_5v;H4_5v_Imp;H4_5d;H4_5d_Imp;H4_6v;H4_6v_Imp;H4_6d;H4_6d_Imp;H4_7;H4_8v;H4_8v_Imp;H4_8d;H4_8d_Imp;H5_1;H5_1_Imp;H5_2;H5_2_Imp;H5_3;H5_3_Imp;H5_4;H5_4_Imp;H5_5;H5_5_Imp;H5_6;H5_6_Imp;H5_7;H5_7_Imp;H5_8;H5_8_Imp;H5_9;H5_9_Imp;H5_10;H5_10_Imp;H5_11;H5_11_Imp;H5_12;H5_12_Imp;H5_9esp;H5_10esp;H5_11esp;Fexp
169;1;2;14;5;ALIMENTACION;COMIDAS;70;ALOJAMIENTO;30;;;1;;100;0;2;1984;1984;1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;4;2;2;2;2;2;2;4;4;2;2;2;2;2;2;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;3;3;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;50;10;10;2160000;2160000;6;6;5400000;5400000;8;8;0;0;1;1;7560000;7560000;8;8;0;0;18000000;18000000;3;3;17600000;17600000;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;500000000;500000000;0;0;0;0;;0;0;0;;0;400000;400000;0;0;0;0;;0;750000;750000;0;0;NO ESPECIFICA;501150000;501150000;0;0;0;0;1500000;1500000;0;0;0;0;700000;700000;2400000;2400000;0;0;0;0;592000;592000;0;0;0;0;5192000;5192000;CONTRIBUCIONES;;;16,98699951
170;1;2;14;5;ALIMENTACION;COMIDA (PESCADOS);60;CAFETERIA;40;EVENTOS;;1;;100;0;2;1990;1990;1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;60;18;18;800000;800000;5;5;1440000;1440000;6;6;0;0;1;1;2240000;2240000;6;6;0;0;7000000;7000000;2;2;7000000;7000000;2;2;0;0;0;0;0;0;1500000;1500000;0;0;0;0;0;0;100000;100000;1600000;1600000;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;;0;0;0;;0;300000;300000;0;0;400000;400000;0;0;0;3005528;;0;;700000;3705528;0;0;3000000;3000000;0;0;1200000;1200000;0;0;30000;30000;100000;100000;0;0;160000;160000;0;0;0;0;0;0;4490000;4490000;;;;6,794000149
171;1;2;14;5;ALIMENTACION;PESCADOR MARISCOS Y CARNES;70;EMPANADAS VARIAS;30;;;1;;100;0;2;2004;2004;1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;2;2;2;2;2;2;4;4;2;2;2;2;2;2;7;7;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;2;2;4;4;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4;2;2;2;2;2;2;2;2;2;2;2;2;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96;96;16;16;99;0;99;1;6188000;6188000;8;8;0;0;1;1;6188000;6188000;8;8;0;0;29000000;29000000;4;4;25000000;25000000;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;100000000;100000000;0;0;100000000;100000000;0;0;0;0;;0;3000000;3000000;0;0;4000000;4000000;0;0;0;0;;0;;207000000;207000000;0;0;6300000;6300000;3600000;3600000;0;0;0;0;1440000;1440000;3600000;3600000;0;0;0;0;0;0;0;0;0;0;14940000;14940000;;;;4,53000021
172;1;2;14;5;ALIMENTACION;RESTAURANT;85;CAFETERIA;15;PUB;;2;;100;0;2;2005;2005;1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;6;6;6;6;6;6;10;10;1;1;1;1;1;1;25;25;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;9;9;6;6;1;1;6;6;1;1;6;6;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;10;10;6;6;1;1;6;6;1;1;6;6;1;1;6;6;1;1;6;6;1;1;6;6;1;1;6;6;1;1;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;15;15;10;10;6;6;1;1;6;6;1;1;6;6;1;1;10;10;5;5;6;6;1;1;6;6;1;1;6;6;1;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;15;15;10;10;6;6;1;1;6;6;1;1;6;6;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;12;9;9;6;6;0;0;6;6;0;0;6;6;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;10;10;6;6;1;1;6;6;1;1;6;6;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;6;6;1;1;6;6;1;1;6;6;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;10;10;6;6;1;1;6;6;1;1;6;6;1;1;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;220;220;50;50;99;0;7;1;20566000;20566000;11;11;99;16489830;99;10;20566000;37055830;11;13;0;0;200000000;200000000;10;10;160000000;160000000;10;10;0;0;18000000;18000000;0;0;0;0;0;0;0;0;0;0;0;0;18000000;18000000;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;;500000000;500000000;0;0;300000000;300000000;0;0;10000000;10000000;0;0;150000000;150000000;0;0;70000000;70000000;0;0;0;0;;0;;1030000000;1030000000;0;0;90000000;90000000;30000000;30000000;0;0;0;0;720000;720000;18500000;18500000;0;0;2000000;2000000;2150000;2150000;0;0;0;0;143370000;143370000;CONTRIBUCIONES;;;3,397000074
173;1;2;14;5;ALIMENTACION;COMIDA PESCADOS Y MARISCOS;100;;;;;1;;100;0;1;2000;2000;1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;16;16;8;8;8;8;8;8;6;6;4;4;4;4;4;4;22;22;12;12;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;4;4;8;8;4;4;8;8;4;4;8;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;16;16;6;6;8;8;4;4;8;8;4;4;8;8;4;4;8;8;4;4;8;8;4;4;8;8;4;4;8;8;4;4;8;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;16;16;6;6;8;8;4;4;8;8;4;4;8;8;4;4;16;16;6;6;8;8;4;4;8;8;4;4;8;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;6;6;8;8;4;4;8;8;4;4;8;8;4;4;9;9;2;2;3;3;2;2;3;3;2;2;3;3;2;2;6;6;2;2;5;5;1;1;5;5;1;1;5;5;1;1;1;1;2;2;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;6;6;8;8;4;4;8;8;4;4;8;8;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;12;12;0;0;4;4;0;0;4;4;0;0;4;4;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;0;0;2;2;4;4;2;2;2;2;2;2;2;2;2;2;2;2;16;16;6;6;8;8;4;4;8;8;4;4;8;8;4;4;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;20;20;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;150;44;44;0;0;1;1;16000000;16000000;10;10;0;0;1;1;16000000;16000000;10;10;0;0;160000000;160000000;10;10;140000000;140000000;10;10;0;0;0;0;12000000;12000000;4000000;4000000;0;0;0;0;0;0;0;0;16000000;16000000;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;800000000;800000000;70000000;70000000;0;0;;0;0;109775300;;0;15000000;15000000;0;0;10000000;10000000;0;0;0;0;;0;;825000000;934775300;70000000;70000000;2000000;2000000;38000000;38000000;0;0;0;0;0;0;0;0;0;0;800000;800000;0;0;0;0;0;0;40800000;40800000;;;;3,397000074
